5.000000000000000000e-01,5.100000000000000089e-01,5.200000000000000178e-01,5.300000000000000266e-01,5.400000000000000355e-01,5.500000000000000444e-01,5.600000000000000533e-01,5.700000000000000622e-01,5.800000000000000711e-01,5.900000000000000799e-01,6.000000000000000888e-01,6.100000000000000977e-01,6.200000000000001066e-01,6.300000000000001155e-01,6.400000000000001243e-01,6.500000000000001332e-01,6.600000000000001421e-01,6.700000000000001510e-01,6.800000000000001599e-01,6.900000000000001688e-01,7.000000000000001776e-01,7.100000000000001865e-01,7.200000000000001954e-01,7.300000000000002043e-01,7.400000000000002132e-01,7.500000000000002220e-01,7.600000000000002309e-01,7.700000000000002398e-01,7.800000000000002487e-01,7.900000000000002576e-01,8.000000000000002665e-01,8.100000000000002753e-01,8.200000000000002842e-01,8.300000000000002931e-01,8.400000000000003020e-01,8.500000000000003109e-01,8.600000000000003197e-01,8.700000000000003286e-01,8.800000000000003375e-01,8.900000000000003464e-01,9.000000000000003553e-01,9.100000000000003642e-01,9.200000000000003730e-01,9.300000000000003819e-01,9.400000000000003908e-01,9.500000000000003997e-01,9.600000000000004086e-01,9.700000000000004174e-01,9.800000000000004263e-01
3.448288915242888469e-02,3.526542451544356638e-02,3.605464014775437015e-02,3.685015070663941877e-02,3.765156403439352123e-02,3.845848219489753084e-02,3.927050252601233665e-02,4.008721870208811766e-02,4.090822180087314019e-02,4.173310136915529822e-02,4.256144648156261201e-02,4.346604787687283200e-02,4.468816337117659937e-02,4.592951480481669013e-02,4.718948908751266491e-02,4.846743423425010910e-02,4.976266145494154247e-02,5.107444747912587985e-02,5.240203710091019540e-02,5.415420048829489713e-02,5.595151136085388388e-02,5.778678591484495003e-02,5.965908867359461659e-02,6.156765796931665952e-02,6.396449492755194866e-02,6.642795973234688622e-02,6.895703735506694687e-02,7.172079120932908780e-02,7.488518064400495611e-02,7.815338194149498707e-02,8.182401122557134143e-02,8.585866975576962601e-02,9.025806493280004450e-02,9.519211120626491773e-02,1.007062650355888961e-01,1.068176658714519445e-01,1.137820948034791585e-01,1.217566997130177103e-01,1.308861400776702710e-01,1.415898963750654993e-01,1.540964384505585927e-01,1.690669706189675547e-01,1.872290855610644622e-01,2.097473546297999314e-01,2.383619971960638240e-01,2.758853937435019610e-01,3.271353835682217492e-01,4.009061900241196463e-01,5.141757875151851120e-01
3.000000000000000000e+00,3.000000000000000000e+00,3.000000000000000000e+00,3.000000000000000000e+00,3.000000000000000000e+00,3.000000000000000000e+00,3.000000000000000000e+00,3.000000000000000000e+00,3.000000000000000000e+00,3.000000000000000000e+00,3.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,5.000000000000000000e+00,5.000000000000000000e+00,5.000000000000000000e+00,5.000000000000000000e+00,6.000000000000000000e+00,6.000000000000000000e+00,6.000000000000000000e+00,6.000000000000000000e+00,7.000000000000000000e+00,7.000000000000000000e+00,7.000000000000000000e+00,8.000000000000000000e+00,8.000000000000000000e+00,9.000000000000000000e+00,9.000000000000000000e+00,1.000000000000000000e+01,1.100000000000000000e+01,1.100000000000000000e+01,1.200000000000000000e+01,1.300000000000000000e+01,1.500000000000000000e+01,1.600000000000000000e+01,1.800000000000000000e+01,2.100000000000000000e+01,2.400000000000000000e+01,2.800000000000000000e+01,3.400000000000000000e+01,4.200000000000000000e+01,5.700000000000000000e+01,8.800000000000000000e+01
